exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,choice_5,correct,is_exempt,is_invalidated,note,explanation
202510,令和7年10月,5,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,伝熱面にすすが付着した場合の影響として、適切なものは次のうちどれか。,,,,,,安全弁が不要になる。,伝熱が必ず良くなる。,水位が自動で安定する。,燃料中の硫黄分が消える。,熱伝達が悪くなり、排ガス温度が上がることがある。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-325,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,6,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,炉壁の耐火材に関する記述として、適切なものは次のうちどれか。,,,,,,圧力計の目盛を増やす。,燃料を自動で脱硫する。,水の硬度を下げる。,高温ガスから外壁を保護し、熱損失を抑える。,水面計の代わりに水位を表示する。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-326,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,7,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水循環が悪くなると起こり得る障害として、適切なものは次のうちどれか。,,,,,,水面計の不要化。,燃料の発熱量増加。,安全弁の自動増設。,伝熱面の過熱や焼損。,煙突高さの低下。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-327,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,8,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ドラムに関する記述として、適切なものは次のうちどれか。,,,,,,煙突の先端部である。,燃料だけを貯蔵する。,蒸気と水を分離し、水管群の水循環にも関係する。,安全弁のばねである。,給水ポンプの羽根車である。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-328,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,9,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,貫流ボイラーで水質管理が重要な理由として、適切なものは次のうちどれか。,,,,,,保有水量が少なく、管内でのスケールや腐食の影響を受けやすい。,水を全く使わないため。,燃料だけで蒸気を直接作るため。,安全弁を設けないため。,水面計が常に不要なため。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-329,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,10,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,丸ボイラーの特徴として、適切なものは次のうちどれか。,,,,,,胴内に比較的多くの水を保有するものがある。,必ず水を保有しない。,燃料ガスだけを貯蔵する。,安全弁を設けることができない。,蒸気を発生できない。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-330,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,11,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,点火前に燃料漏れを確認する理由として、適切なものは次のうちどれか。,,,,,,漏れた燃料への着火や爆発を防ぐため。,給水を軟化するため。,蒸気の乾き度を上げるためだけ。,安全弁の口径を測るため。,水面計の色を変えるため。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-341,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,12,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,冷たいボイラーを急激にたき上げることが適切でない理由として、適切なものは次のうちどれか。,,,,,,燃料が必ず不要になるため。,熱応力や漏れを生じやすいため。,水位が見えなくなる法令があるため。,安全弁が増えるため。,煙突が短くなるため。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-342,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,13,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水面計の水側連絡管が詰まった場合に起こり得ることとして、適切なものは次のうちどれか。,,,,,,排ガス中の酸素がゼロになる。,燃料発熱量が上がる。,安全弁が不要になる。,給水ポンプの能力が必ず向上する。,実際より水位が高く見えるなど誤表示の原因となる。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-343,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,14,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水面計の蒸気側連絡管が詰まった場合の注意として、適切なものは次のうちどれか。,,,,,,表示は必ず正確になる。,水位表示が不正確になるため機能試験で確認する。,燃焼状態だけが改善する。,安全弁の作動圧が下がる。,燃料中の水分が消える。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-344,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,15,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水位が見えなくなったときの対応として、適切なものは次のうちどれか。,,,,,,燃焼を停止し、水位確認と原因確認を行う。,水位を確認せず燃焼を続ける。,燃焼量を最大にする。,安全弁を固定する。,低水位警報を外す。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-345,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,16,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー水の電気伝導率を測る目的として、適切なものは次のうちどれか。,,,,,,燃料の発熱量を直接測るため。,溶解固形分の濃縮状態を推定するため。,安全弁のばね力を測るため。,火炎の明るさを測るため。,煙突高さを測るため。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-346,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,17,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,りん酸塩処理に関する記述として、適切なものは次のうちどれか。,,,,,,水位を直接表示する。,燃料の硫黄分を除去する。,安全弁の吹出し圧力を上げる。,煙突内のすすを燃やす。,硬度成分を軟らかいスラッジとして処理する目的で用いられることがある。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-347,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,18,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,脱酸素剤を用いる目的として、適切なものは次のうちどれか。,,,,,,安全弁を固定する。,燃料の粘度を上げる。,排ガス中の酸素を増やす。,水面計を不要にする。,給水中の溶存酸素を減らし腐食を抑える。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-348,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,19,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,アルカリ腐食や苛性脆化に関する問題で注意すべきこととして、適切なものは次のうちどれか。,,,,,,水位計の照明だけの問題である。,燃料の完全燃焼だけの問題である。,過度なアルカリ濃縮や応力部での障害として整理する。,煙突高さだけで決まる。,安全弁口径だけで決まる。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-349,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,20,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,キャリオーバが発生した場合に起こり得ることとして、適切なものは次のうちどれか。,,,,,,蒸気が必ず完全に乾く。,蒸気配管や過熱器に水分・不純物が運ばれる。,燃料消費がゼロになる。,水位確認が不要になる。,安全弁が必ず閉じなくなる。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-350,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,21,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,液体燃料の引火点に関する記述として、適切なものは次のうちどれか。,,,,,,必ず燃焼温度と同じである。,可燃性蒸気を発生し、点火源で引火し得る最低温度である。,水の沸点である。,安全弁の作動温度である。,煙突内の温度である。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-361,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,22,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃料の密度に関する記述として、適切なものは次のうちどれか。,,,,,,安全弁の吹出し量である。,水位の高さだけを示す。,単位体積当たりの質量で、貯蔵量や流量換算に関係する。,排ガス中の酸素濃度である。,給水のpHである。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-362,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,23,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃料の元素分析で主に見る成分として、適切でないものは次のうちどれか。,,,,,,炭素,水素,水面計目盛,酸素,硫黄,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-363,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,24,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,重油中の硫黄分が多い場合に起こりやすい障害として、適切なものは次のうちどれか。,,,,,,燃焼用空気不要化。,水位の自動安定。,安全弁の不要化。,SOx発生や低温腐食。,灰分の完全消失。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-364,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,25,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,低温腐食を防ぐ考え方として、適切なものは次のうちどれか。,,,,,,燃焼用空気をゼロにする。,排ガスを必ず0度まで冷やす。,硫黄分を増やす。,空気予熱器を必ず水で満たす。,排ガス温度を酸露点以下にしないよう管理する。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-365,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,26,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃料油の霧化が悪い場合に起こり得ることとして、適切なものは次のうちどれか。,,,,,,水位の自動補正。,完全燃焼の保証。,燃料消費ゼロ。,NOx必ずゼロ。,黒煙や未燃分の増加。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-366,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,27,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,油バーナの燃焼量調整に関係するものとして、適切なものは次のうちどれか。,,,,,,安全弁の銘板だけ。,水面計の目盛色だけ。,燃料圧力、戻り油量、空気量など。,煙突の塗色だけ。,作業者の人数だけ。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-367,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,28,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,バーナタイルの目的として、適切なものは次のうちどれか。,,,,,,給水を軟化する。,火炎の安定や燃焼室入口部の保護に役立つ。,燃料の硫黄を除去する。,水面計の水位を表示する。,安全弁を作動させる。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-368,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,29,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,都市ガスなどの気体燃料で漏えい検知が重要な理由として、適切なものは次のうちどれか。,,,,,,安全弁の作動圧が上がるためだけ。,水質を悪化させるためだけ。,空気と混合して爆発性混合気を作るおそれがあるため。,煙突を短くするため。,給水ポンプを止めるためだけ。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-369,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,30,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ガス燃料の燃焼管理で確認する事項として、適切なものは次のうちどれか。,,,,,,水面計の材質だけ。,ガス圧、空気量、火炎状態、漏えいの有無。,安全弁の価格だけ。,燃料タンク底の水だけ。,ボイラー室の床色だけ。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-370,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,31,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,伝熱面積の問題で『片面だけが燃焼ガスに触れる』場合の読み方として、適切なものは次のうちどれか。,,,,,,水面計の本数で決める。,すべて両面を無条件に加える。,燃料価格だけで決める。,作業者数で決める。,算入方法が部位や構造で異なるため条件を確認する。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-381,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,32,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,貫流ボイラーの法令上の扱いで注意すべきこととして、適切なものは次のうちどれか。,,,,,,常に法令対象外である。,伝熱面積や最高使用圧力などの条件を確認する。,燃料がガスならすべて同じ扱いである。,水処理をすれば区分は不要である。,煙突高さだけで決まる。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-382,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,33,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー室に関する法令問題で見落としやすい条件として、適切なものは次のうちどれか。,,,,,,作業者の趣味。,出入口、通路、可燃物、換気など。,燃料販売店の広告。,机の色だけ。,水面計メーカーの所在地。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-383,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,34,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー据付け時の基礎や周囲空間に関する記述として、適切なものは次のうちどれか。,,,,,,点検、修理、操作に支障がないようにする。,点検できないほど密着させる。,出入口をふさぐ。,可燃物で囲む。,換気をなくす。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-384,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,35,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー検査証を滅失した場合の扱いとして、法令問題で注意すべきことは次のうちどれか。,,,,,,水面計を増やせばよい。,検査証は不要なので放置する。,燃料を変えればよい。,再交付などの手続を確認する。,安全弁を外せばよい。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-385,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,36,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,検査証の記載事項変更で注意すべきこととして、適切なものは次のうちどれか。,,,,,,作業者の昼食だけを届け出る。,どの変更も届出不要である。,所有者や設置場所など、変更内容に応じた手続を確認する。,燃料価格だけで判断する。,水面計の色だけで判断する。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-386,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,37,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,廃止したボイラーに関する手続問題で注意すべきこととして、適切なものは次のうちどれか。,,,,,,水面計だけ外せばよい。,廃止すれば記録も検査証も必ず放置してよい。,燃料を抜けば手続不要と決めつける。,煙突だけ残せば使用中とみなす。,廃止届や検査証返還などの扱いを確認する。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-387,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,38,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,休止中のボイラーを再使用する場合の注意として、適切なものは次のうちどれか。,,,,,,休止期間や検査証有効期間、必要検査を確認する。,必ず無検査で再使用できる。,燃料を入れれば直ちに使用できる。,水面計を外したまま使用する。,安全弁を固定して使用する。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-388,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,39,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,作業主任者が圧力の急激な上昇を防ぐべき理由として、適切なものは次のうちどれか。,,,,,,燃料価格を下げるためだけ。,過圧や熱応力などの危険を防ぐため。,水面計の色を変えるため。,煙突高さを上げるため。,検査証を不要にするため。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-389,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202510,令和7年10月,40,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー取扱者に必要な基本姿勢として、適切なものは次のうちどれか。,,,,,,安全装置を無効化する。,異常兆候を見逃さず、手順と法令に従う。,水位を見ない。,燃料漏れを放置する。,検査証を破棄する。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-390,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,1,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,節炭器の水漏れが疑われる兆候として、適切なものは次のうちどれか。,,,,,,燃料発熱量の上昇。,煙道内の湿りや給水量の異常増加。,水位計の消失。,安全弁の不要化。,煙突高さの自動上昇。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-331,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,2,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,空気予熱器で燃焼用空気を予熱する利点として、適切なものは次のうちどれか。,,,,,,給水を軟化する。,水位確認を不要にする。,燃料中の灰分をなくす。,安全弁の作動を止める。,燃焼改善と熱効率向上に役立つ。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-332,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,3,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,給水ポンプのキャビテーションに関する記述として、適切なものは次のうちどれか。,,,,,,吸込み側圧力低下などで気泡が発生し、騒音や損傷を招く。,燃料の完全燃焼をいう。,水面計の吹出しをいう。,安全弁の吹出しをいう。,煙突の自然通風をいう。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-333,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,4,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水面計を2個設ける趣旨として、適切なものは次のうちどれか。,,,,,,蒸気圧を下げるためだけ。,水位を見えにくくするため。,燃料を節約するためだけ。,一方に異常があっても水位確認の信頼性を高めるため。,煙突通風を止めるため。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-334,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,5,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,安全弁の弁座漏れがある場合の影響として、適切なものは次のうちどれか。,,,,,,低水位が起こらなくなる。,燃焼効率が必ず上がる。,水質が必ず改善する。,給水が不要になる。,蒸気漏れによる損失や作動不良につながる。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-335,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,6,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,圧力計の目盛範囲に関する記述として、適切なものは次のうちどれか。,,,,,,水位だけを表示すればよい。,目盛は全く不要である。,燃料の粘度だけを表示すればよい。,使用圧力を読み取りやすく、過圧も確認できる範囲が必要である。,煙突高さだけを表示すればよい。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-336,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,7,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,インタロックに関する記述として、適切なものは次のうちどれか。,,,,,,煙突内のすすである。,燃料を加熱するだけの装置である。,水処理薬剤の名称である。,必要条件が満たされないと燃焼開始などを許可しない仕組みである。,安全弁のばね材料である。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-337,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,8,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,シーケンス制御に関する記述として、適切なものは次のうちどれか。,,,,,,燃料の硫黄分を測る制御である。,水の硬度だけを下げる制御である。,点火、燃焼、停止などを所定の順序で進める制御である。,安全弁を固定する制御である。,煙突高さを測る制御である。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-338,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,9,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,高圧燃料遮断に関する記述として、適切なものは次のうちどれか。,,,,,,蒸気圧力が異常に上昇したとき燃料供給を止める安全機能である。,給水を加熱する機能である。,水位を高く表示する機能である。,燃料中の水分を増やす機能である。,煙突を冷却する機能である。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-339,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,10,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,蒸気止め弁に関する記述として、適切なものは次のうちどれか。,,,,,,ボイラーから蒸気を送る配管を開閉するために設ける。,給水中の酸素を除去する薬剤である。,燃料油をろ過する装置である。,煙突内の通風力を発生させる装置である。,水面計の代わりに水位を示す装置である。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-340,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,11,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ウォータハンマが起こりやすい状況として、適切なものは次のうちどれか。,,,,,,安全弁の銘板が読める。,燃料タンクが空である。,煙突が高い。,蒸気配管内に復水がたまっている。,給水が軟化されている。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-351,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,12,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,長期停止前の清掃で重視すべきこととして、適切なものは次のうちどれか。,,,,,,水位計を破損させる。,燃料漏れを放置する。,スラッジやすすを除去し、腐食原因を減らす。,安全弁を固定する。,煙道を詰まらせる。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-352,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,13,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,満水保存でボイラー水を満たす理由として、適切なものは次のうちどれか。,,,,,,安全弁を作動させ続けるため。,燃料を増やすため。,空気との接触を減らして腐食を抑えるため。,水面計を隠すため。,煙突を洗うため。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-353,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,14,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃焼安全装置のリセット後に直ちに再点火してよいかについて、適切なものは次のうちどれか。,,,,,,原因確認と換気など安全確認が必要である。,原因を確認せず何度も再点火してよい。,燃料を増やして再点火する。,火炎検出器を外す。,低水位警報を止める。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-354,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,15,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,火炎検出器の点検で注意すべきこととして、適切なものは次のうちどれか。,,,,,,汚れているほど感度が上がる。,汚れ、取付位置、検出状態を確認する。,常に取り外して運転する。,水位確認の代わりに使う。,燃料の硫黄分を測る。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-355,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,16,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,逆火が発生した場合の対応として、適切なものは次のうちどれか。,,,,,,炉内換気をしない。,燃料をさらに多く送る。,燃料を遮断し、原因を確認してから再点火する。,安全装置を無効にする。,水位を見ずに運転を続ける。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-356,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,17,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃料油圧が異常に低い場合に疑う事項として、適切なものは次のうちどれか。,,,,,,ストレーナ詰まり、ポンプ不良、弁の状態など。,水位が高いことだけ。,安全弁の口径だけ。,煙突高さだけ。,ボイラー検査証の有効期間だけ。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-357,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,18,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,排ガス温度が通常より高い場合に疑うこととして、適切なものは次のうちどれか。,,,,,,燃料が不要になったこと。,水質が必ず完全であること。,伝熱面のすす付着やスケール付着。,安全弁が不要になったこと。,水面計の閉塞だけ。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-358,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202604,令和8年4月,19,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,日常点検で給水系統について確認する事項として、適切なものは次のうちどれか。,,,,,,安全弁の価格だけ。,燃料販売店の所在地だけ。,煙突の塗装色だけ。,ポンプ、弁、漏れ、圧力、給水量など。,作業者の通勤経路だけ。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-359,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
