id,question,answer,explanation,category,tags,source,note
0604b-24-1,油だきボイラーにおける重油の加熱について、適切でないものは次のうちどれか。選択肢1: 粘度の低い重油は、噴霧に適した粘度にするために加熱する。,○,元問題の正答選択肢は（1）です。選択肢1の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問24,確認済み
0604b-24-2,油だきボイラーにおける重油の加熱について、適切でないものは次のうちどれか。選択肢2: C重油の加熱温度は、一般に80～105°Cである。,×,元問題の正答選択肢は（1）です。選択肢2の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問24,確認済み
0604b-24-3,油だきボイラーにおける重油の加熱について、適切でないものは次のうちどれか。選択肢3: 加熱温度が高すぎると、いきづき燃焼となる。,×,元問題の正答選択肢は（1）です。選択肢3の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問24,確認済み
0604b-24-4,油だきボイラーにおける重油の加熱について、適切でないものは次のうちどれか。選択肢4: 加熱温度が高すぎると、バーナ管内で油が気化し、ベーパロックを起こす。,×,元問題の正答選択肢は（1）です。選択肢4の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問24,確認済み
0604b-24-5,油だきボイラーにおける重油の加熱について、適切でないものは次のうちどれか。選択肢5: 加熱温度が低すぎると、霧化不良となり、燃焼が不安定となる。,×,元問題の正答選択肢は（1）です。選択肢5の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問24,確認済み
0604b-25-1,ボイラーの液体燃料の供給装置について、適切でないものは次のうちどれか。選択肢1: 燃料油タンクは、用途により貯蔵タンクとサービスタンクに分類される。,×,元問題の正答選択肢は（5）です。選択肢1の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問25,確認済み
0604b-25-2,ボイラーの液体燃料の供給装置について、適切でないものは次のうちどれか。選択肢2: 貯蔵タンクの貯油量は、1週間から1か月間の使用量が一般的である。,×,元問題の正答選択肢は（5）です。選択肢2の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問25,確認済み
0604b-25-3,ボイラーの液体燃料の供給装置について、適切でないものは次のうちどれか。選択肢3: サービスタンクには、油面計、温度計、自動油面調節装置などを取り付ける。,×,元問題の正答選択肢は（5）です。選択肢3の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問25,確認済み
0604b-25-4,ボイラーの液体燃料の供給装置について、適切でないものは次のうちどれか。選択肢4: 油加熱器は、燃料油を加熱し、燃料油を噴霧に適した粘度とする装置である。,×,元問題の正答選択肢は（5）です。選択肢4の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問25,確認済み
0604b-25-5,ボイラーの液体燃料の供給装置について、適切でないものは次のうちどれか。選択肢5: 油ストレーナには、オートクリーナがあり、油中の水分を除去することができる。,○,元問題の正答選択肢は（5）です。選択肢5の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問25,確認済み
0604b-26-1,霧化媒体を必要とするボイラーの油バーナは、次のうちどれか。選択肢1: 空気噴霧式バーナ,○,元問題の正答選択肢は（1）です。選択肢1の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問26,確認済み
0604b-26-2,霧化媒体を必要とするボイラーの油バーナは、次のうちどれか。選択肢2: プランジャ式圧力噴霧バーナ,×,元問題の正答選択肢は（1）です。選択肢2の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問26,確認済み
0604b-26-3,霧化媒体を必要とするボイラーの油バーナは、次のうちどれか。選択肢3: 戻り油式圧力噴霧バーナ,×,元問題の正答選択肢は（1）です。選択肢3の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問26,確認済み
0604b-26-4,霧化媒体を必要とするボイラーの油バーナは、次のうちどれか。選択肢4: 回転式バーナ,×,元問題の正答選択肢は（1）です。選択肢4の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問26,確認済み
0604b-26-5,霧化媒体を必要とするボイラーの油バーナは、次のうちどれか。選択肢5: ガンタイプバーナ,×,元問題の正答選択肢は（1）です。選択肢5の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問26,確認済み
0604b-27-1,ボイラーにおける気体燃料の燃焼方式について、適切でないものは次のうちどれか。選択肢1: 拡散燃焼方式は、安定した火炎を作りやすいが、逆火の危険性が高い。,○,元問題の正答選択肢は（1）です。選択肢1の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問27,確認済み
0604b-27-2,ボイラーにおける気体燃料の燃焼方式について、適切でないものは次のうちどれか。選択肢2: 拡散燃焼方式は、火炎の広がり、長さなどの調節が容易である。,×,元問題の正答選択肢は（1）です。選択肢2の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問27,確認済み
0604b-27-3,ボイラーにおける気体燃料の燃焼方式について、適切でないものは次のうちどれか。選択肢3: 拡散燃焼方式は、ガスと空気を別々にバーナに供給し、燃焼させる方法である。,×,元問題の正答選択肢は（1）です。選択肢3の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問27,確認済み
0604b-27-4,ボイラーにおける気体燃料の燃焼方式について、適切でないものは次のうちどれか。選択肢4: 予混合燃焼方式は、ボイラー用パイロットバーナに採用されることがある。,×,元問題の正答選択肢は（1）です。選択肢4の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問27,確認済み
0604b-27-5,ボイラーにおける気体燃料の燃焼方式について、適切でないものは次のうちどれか。選択肢5: 予混合燃焼方式は、気体燃料に特有な燃焼方式である。,×,元問題の正答選択肢は（1）です。選択肢5の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問27,確認済み
0604b-28-1,ボイラーの燃料の燃焼により発生する大気汚染物質について、適切でないものは次のうちどれか。選択肢1: 排ガス中の SOxは、大部分がS02である。,×,元問題の正答選択肢は（2）です。選択肢1の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問28,確認済み
0604b-28-2,ボイラーの燃料の燃焼により発生する大気汚染物質について、適切でないものは次のうちどれか。選択肢2: 排ガス中のNOxは、大部分がNO2である。,○,元問題の正答選択肢は（2）です。選択肢2の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問28,確認済み
0604b-28-3,ボイラーの燃料の燃焼により発生する大気汚染物質について、適切でないものは次のうちどれか。選択肢3: 燃焼により発生するNOxには、サーマルNOxとフューエルNOxがある。,×,元問題の正答選択肢は（2）です。選択肢3の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問28,確認済み
0604b-28-4,ボイラーの燃料の燃焼により発生する大気汚染物質について、適切でないものは次のうちどれか。選択肢4: 燃料を燃焼させた際に発生する固体微粒子には、すすやダストがある。,×,元問題の正答選択肢は（2）です。選択肢4の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問28,確認済み
0604b-28-5,ボイラーの燃料の燃焼により発生する大気汚染物質について、適切でないものは次のうちどれか。選択肢5: SOxは、NOx とともに酸性雨の原因となる。,×,元問題の正答選択肢は（2）です。選択肢5の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問28,確認済み
0604b-29-1,"油だきボイラーの燃焼室が具備すべき要件に関する、AからDまでの記述で、適切なもののみを全て挙げた組合せは、次のうちどれか。A：燃焼室の耐火材は、長期間使用しても焼損、スラグの溶着などの障害を起こしにくいこと。B：炉壁は、空気や燃焼ガスの漏入又は漏出がなく、放射熱損失が少ない構造であること。C： バーナの火炎が伝熱面や炉壁を直射し、伝熱効果を高める構造であること。D：燃焼室は、燃焼ガスの炉内滞留時間が燃焼完結時間より短くなる大きさであること。選択肢1: A,B",○,元問題の正答選択肢は（1）です。選択肢1の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問29,確認済み
0604b-29-2,"油だきボイラーの燃焼室が具備すべき要件に関する、AからDまでの記述で、適切なもののみを全て挙げた組合せは、次のうちどれか。A：燃焼室の耐火材は、長期間使用しても焼損、スラグの溶着などの障害を起こしにくいこと。B：炉壁は、空気や燃焼ガスの漏入又は漏出がなく、放射熱損失が少ない構造であること。C： バーナの火炎が伝熱面や炉壁を直射し、伝熱効果を高める構造であること。D：燃焼室は、燃焼ガスの炉内滞留時間が燃焼完結時間より短くなる大きさであること。選択肢2: A, B, D",×,元問題の正答選択肢は（1）です。選択肢2の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問29,確認済み
0604b-29-3,"油だきボイラーの燃焼室が具備すべき要件に関する、AからDまでの記述で、適切なもののみを全て挙げた組合せは、次のうちどれか。A：燃焼室の耐火材は、長期間使用しても焼損、スラグの溶着などの障害を起こしにくいこと。B：炉壁は、空気や燃焼ガスの漏入又は漏出がなく、放射熱損失が少ない構造であること。C： バーナの火炎が伝熱面や炉壁を直射し、伝熱効果を高める構造であること。D：燃焼室は、燃焼ガスの炉内滞留時間が燃焼完結時間より短くなる大きさであること。選択肢3: A, C",×,元問題の正答選択肢は（1）です。選択肢3の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問29,確認済み
0604b-29-4,"油だきボイラーの燃焼室が具備すべき要件に関する、AからDまでの記述で、適切なもののみを全て挙げた組合せは、次のうちどれか。A：燃焼室の耐火材は、長期間使用しても焼損、スラグの溶着などの障害を起こしにくいこと。B：炉壁は、空気や燃焼ガスの漏入又は漏出がなく、放射熱損失が少ない構造であること。C： バーナの火炎が伝熱面や炉壁を直射し、伝熱効果を高める構造であること。D：燃焼室は、燃焼ガスの炉内滞留時間が燃焼完結時間より短くなる大きさであること。選択肢4: B,C, D",×,元問題の正答選択肢は（1）です。選択肢4の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問29,確認済み
0604b-29-5,"油だきボイラーの燃焼室が具備すべき要件に関する、AからDまでの記述で、適切なもののみを全て挙げた組合せは、次のうちどれか。A：燃焼室の耐火材は、長期間使用しても焼損、スラグの溶着などの障害を起こしにくいこと。B：炉壁は、空気や燃焼ガスの漏入又は漏出がなく、放射熱損失が少ない構造であること。C： バーナの火炎が伝熱面や炉壁を直射し、伝熱効果を高める構造であること。D：燃焼室は、燃焼ガスの炉内滞留時間が燃焼完結時間より短くなる大きさであること。選択肢5: C, D",×,元問題の正答選択肢は（1）です。選択肢5の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問29,確認済み
0604b-30-1,ボイラーの通風に関して、適切でないものは次のうちどれか。選択肢1: 炉及び煙道を通して起こる空気及び燃焼ガスの流れを、通風という。,×,元問題の正答選択肢は（4）です。選択肢1の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問30,確認済み
0604b-30-2,ボイラーの通風に関して、適切でないものは次のうちどれか。選択肢2: 煙突によって生じる自然通風力は、煙突内ガスの密度と外気の密度との差に煙突の高さを乗じたものである。,×,元問題の正答選択肢は（4）です。選択肢2の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問30,確認済み
0604b-30-3,ボイラーの通風に関して、適切でないものは次のうちどれか。選択肢3: 押込通風は、一般に、常温の空気を取り扱い、所要動力が小さいので広く用いられている。,×,元問題の正答選択肢は（4）です。選択肢3の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問30,確認済み
0604b-30-4,ボイラーの通風に関して、適切でないものは次のうちどれか。選択肢4: 誘引通風は、比較的高温で体積の大きな燃焼ガスを取り扱うので、炉内の気密が不十分であると燃焼ガスが外部へ漏れる。,○,元問題の正答選択肢は（4）です。選択肢4の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問30,確認済み
0604b-30-5,ボイラーの通風に関して、適切でないものは次のうちどれか。選択肢5: 平衡通風は、通風抵抗の大きなボイラーでも強い通風力が得られる。,×,元問題の正答選択肢は（4）です。選択肢5の正誤を確認しましょう。,燃料及び燃焼に関する知識,令和6年4月,令和6年4月 問30,確認済み
0604b-31-1,法令上、ボイラーの伝熱面積に算入しない部分は、次のうちどれか。選択肢1: 爺炭器管,○,元問題の正答選択肢は（1）です。選択肢1の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問31,確認済み
0604b-31-2,法令上、ボイラーの伝熱面積に算入しない部分は、次のうちどれか。選択肢2: 煙管,×,元問題の正答選択肢は（1）です。選択肢2の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問31,確認済み
0604b-31-3,法令上、ボイラーの伝熱面積に算入しない部分は、次のうちどれか。選択肢3: 水管,×,元問題の正答選択肢は（1）です。選択肢3の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問31,確認済み
0604b-31-4,法令上、ボイラーの伝熱面積に算入しない部分は、次のうちどれか。選択肢4: 炉筒,×,元問題の正答選択肢は（1）です。選択肢4の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問31,確認済み
0604b-31-5,法令上、ボイラーの伝熱面積に算入しない部分は、次のうちどれか。選択肢5: 管寄せ,×,元問題の正答選択肢は（1）です。選択肢5の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問31,確認済み
0604b-32-1,次の文中の()内に入れるAからCまでの数値又は部句の組合せとして、該当する法令の内容と一致するものは(1)～ (5)のうちどれか。ただし、当該ボイラーは、胴の内径が500mmを超えるものとする。「本体を被覆していないボイラーの外壁から(A)、配管その他のボイラーの(B)にある構造物までの距離は、(C)m以上としなければならない。」ABC選択肢1: 壁側部0.3,×,元問題の正答選択肢は（2）です。選択肢1の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問32,確認済み
0604b-32-2,次の文中の()内に入れるAからCまでの数値又は部句の組合せとして、該当する法令の内容と一致するものは(1)～ (5)のうちどれか。ただし、当該ボイラーは、胴の内径が500mmを超えるものとする。「本体を被覆していないボイラーの外壁から(A)、配管その他のボイラーの(B)にある構造物までの距離は、(C)m以上としなければならない。」ABC選択肢2: 壁側部0.45,○,元問題の正答選択肢は（2）です。選択肢2の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問32,確認済み
0604b-32-3,次の文中の()内に入れるAからCまでの数値又は部句の組合せとして、該当する法令の内容と一致するものは(1)～ (5)のうちどれか。ただし、当該ボイラーは、胴の内径が500mmを超えるものとする。「本体を被覆していないボイラーの外壁から(A)、配管その他のボイラーの(B)にある構造物までの距離は、(C)m以上としなければならない。」ABC選択肢3: 天井上部0.3,×,元問題の正答選択肢は（2）です。選択肢3の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問32,確認済み
0604b-32-4,次の文中の()内に入れるAからCまでの数値又は部句の組合せとして、該当する法令の内容と一致するものは(1)～ (5)のうちどれか。ただし、当該ボイラーは、胴の内径が500mmを超えるものとする。「本体を被覆していないボイラーの外壁から(A)、配管その他のボイラーの(B)にある構造物までの距離は、(C)m以上としなければならない。」ABC選択肢4: 天井上部0.45,×,元問題の正答選択肢は（2）です。選択肢4の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問32,確認済み
0604b-32-5,次の文中の()内に入れるAからCまでの数値又は部句の組合せとして、該当する法令の内容と一致するものは(1)～ (5)のうちどれか。ただし、当該ボイラーは、胴の内径が500mmを超えるものとする。「本体を被覆していないボイラーの外壁から(A)、配管その他のボイラーの(B)にある構造物までの距離は、(C)m以上としなければならない。」ABC選択肢5: 天井上部1.2,×,元問題の正答選択肢は（2）です。選択肢5の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問32,確認済み
0604b-33-1,"ボイラー取扱作業主任者の職務に関するAからDまでの記述で、その内容が法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力、水位及び燃焼状態を監視すること。B：急激な負荷の変動を与えないように努めること。C：安全弁の機能の保持に努めること。D：1日に1回以上ボイラー排水の測定濃度を記録すること。選択肢1: A, B",×,元問題の正答選択肢は（2）です。選択肢1の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問33,確認済み
0604b-33-2,"ボイラー取扱作業主任者の職務に関するAからDまでの記述で、その内容が法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力、水位及び燃焼状態を監視すること。B：急激な負荷の変動を与えないように努めること。C：安全弁の機能の保持に努めること。D：1日に1回以上ボイラー排水の測定濃度を記録すること。選択肢2: A,B,C",○,元問題の正答選択肢は（2）です。選択肢2の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問33,確認済み
0604b-33-3,"ボイラー取扱作業主任者の職務に関するAからDまでの記述で、その内容が法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力、水位及び燃焼状態を監視すること。B：急激な負荷の変動を与えないように努めること。C：安全弁の機能の保持に努めること。D：1日に1回以上ボイラー排水の測定濃度を記録すること。選択肢3: A, C,D",×,元問題の正答選択肢は（2）です。選択肢3の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問33,確認済み
0604b-33-4,"ボイラー取扱作業主任者の職務に関するAからDまでの記述で、その内容が法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力、水位及び燃焼状態を監視すること。B：急激な負荷の変動を与えないように努めること。C：安全弁の機能の保持に努めること。D：1日に1回以上ボイラー排水の測定濃度を記録すること。選択肢4: B, D",×,元問題の正答選択肢は（2）です。選択肢4の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問33,確認済み
0604b-33-5,"ボイラー取扱作業主任者の職務に関するAからDまでの記述で、その内容が法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力、水位及び燃焼状態を監視すること。B：急激な負荷の変動を与えないように努めること。C：安全弁の機能の保持に努めること。D：1日に1回以上ボイラー排水の測定濃度を記録すること。選択肢5: C, D",×,元問題の正答選択肢は（2）です。選択肢5の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問33,確認済み
0604b-34-1,ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項として、その内容が法令に定められていないものは次のうちどれか。選択肢1: 圧力計の目もりには、ボイラーの最高使用圧力を示す位置に、見やすい表示をすること。,×,元問題の正答選択肢は（4）です。選択肢1の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問34,確認済み
0604b-34-2,ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項として、その内容が法令に定められていないものは次のうちどれか。選択肢2: 蒸気ボイラーの常用水位は、ガラス水面計又はこれに接近した位置に、現在水位と比較することができるように表示すること。,×,元問題の正答選択肢は（4）です。選択肢2の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問34,確認済み
0604b-34-3,ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項として、その内容が法令に定められていないものは次のうちどれか。選択肢3: 圧力計は、使用中その機能を害するような振動を受けることがないようにし、かつ、その内部が凍結し、又は 80°C以上の温度にならない措置を講ずること。,×,元問題の正答選択肢は（4）です。選択肢3の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問34,確認済み
0604b-34-4,ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項として、その内容が法令に定められていないものは次のうちどれか。選択肢4: 燃焼ガスに触れる給水管、吹出管及び水面測定装置の連絡管は、不燃性材料により保温その他の措置を講ずること。,○,元問題の正答選択肢は（4）です。選択肢4の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問34,確認済み
0604b-34-5,ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項として、その内容が法令に定められていないものは次のうちどれか。選択肢5: 逃がし管は、凍結しないように保温その他の措置を講ずること。,×,元問題の正答選択肢は（4）です。選択肢5の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問34,確認済み
0604b-35-1,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるAからCまでの語句の組合せとして、該当する法令の内容と一致するものは(1)～(5)のうちどれか。「ボイラー検査証並びにボイラー取扱(A)の(B)及び(C)をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」ABC選択肢1: 作業主任者資格氏名,○,元問題の正答選択肢は（1）です。選択肢1の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問35,確認済み
0604b-35-2,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるAからCまでの語句の組合せとして、該当する法令の内容と一致するものは(1)～(5)のうちどれか。「ボイラー検査証並びにボイラー取扱(A)の(B)及び(C)をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」ABC選択肢2: 作業主任者所属職名,×,元問題の正答選択肢は（1）です。選択肢2の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問35,確認済み
0604b-35-3,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるAからCまでの語句の組合せとして、該当する法令の内容と一致するものは(1)～(5)のうちどれか。「ボイラー検査証並びにボイラー取扱(A)の(B)及び(C)をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」ABC選択肢3: 作業責任者資格氏名,×,元問題の正答選択肢は（1）です。選択肢3の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問35,確認済み
0604b-35-4,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるAからCまでの語句の組合せとして、該当する法令の内容と一致するものは(1)～(5)のうちどれか。「ボイラー検査証並びにボイラー取扱(A)の(B)及び(C)をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」ABC選択肢4: 作業責任者所属職名,×,元問題の正答選択肢は（1）です。選択肢4の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問35,確認済み
0604b-35-5,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるAからCまでの語句の組合せとして、該当する法令の内容と一致するものは(1)～(5)のうちどれか。「ボイラー検査証並びにボイラー取扱(A)の(B)及び(C)をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」ABC選択肢5: 作業管理者資格氏名,×,元問題の正答選択肢は（1）です。選択肢5の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問35,確認済み
0604b-36-1,ボイラー(小型ボイラーを除く。)の検査及び検査証について、その内容が法令に定められていないものは次のうちどれか。選択肢1: ボイラー(移動式ボイラーを除く。)を設置した者は、所轄労働基準監督署長が検査の必要がないと認めたボイラーを除き、落成検査を受けなければならない。,×,元問題の正答選択肢は（5）です。選択肢1の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問36,確認済み
0604b-36-2,ボイラー(小型ボイラーを除く。)の検査及び検査証について、その内容が法令に定められていないものは次のうちどれか。選択肢2: 性能検査を受ける者は、検査に立ち会わなければならない。,×,元問題の正答選択肢は（5）です。選択肢2の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問36,確認済み
0604b-36-3,ボイラー(小型ボイラーを除く。)の検査及び検査証について、その内容が法令に定められていないものは次のうちどれか。選択肢3: ボイラー検査証の有効期間は、原則として1年である。,×,元問題の正答選択肢は（5）です。選択肢3の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問36,確認済み
0604b-36-4,ボイラー(小型ボイラーを除く。)の検査及び検査証について、その内容が法令に定められていないものは次のうちどれか。選択肢4: ボイラーの胴に変更を加えた者は、所轄労働基準監督署長が検査の必要がないと認めたボイラーを除き、変更検査を受けなければならない。,×,元問題の正答選択肢は（5）です。選択肢4の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問36,確認済み
0604b-36-5,ボイラー(小型ボイラーを除く。)の検査及び検査証について、その内容が法令に定められていないものは次のうちどれか。選択肢5: ボイラーを輸入した者は、原則として構造検査を受けなければならない。,○,元問題の正答選択肢は（5）です。選択肢5の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問36,確認済み
0604b-37-1,法令上、ボイラー(小型ボイラーを除く。)の変更検査を受けなければならない場合は、次のうちどれか。ただし、所轄労働基準監督署長が当該検査の必要がないと認めたボイラーではないものとする。選択肢1: ボイラーの煙管に変更を加えたとき。,×,元問題の正答選択肢は（2）です。選択肢1の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問37,確認済み
0604b-37-2,法令上、ボイラー(小型ボイラーを除く。)の変更検査を受けなければならない場合は、次のうちどれか。ただし、所轄労働基準監督署長が当該検査の必要がないと認めたボイラーではないものとする。選択肢2: ボイラーのステーに変更を加えたとき。,○,元問題の正答選択肢は（2）です。選択肢2の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問37,確認済み
0604b-37-3,法令上、ボイラー(小型ボイラーを除く。)の変更検査を受けなければならない場合は、次のうちどれか。ただし、所轄労働基準監督署長が当該検査の必要がないと認めたボイラーではないものとする。選択肢3: ボイラーの空気予熱器に変更を加えたとき。,×,元問題の正答選択肢は（2）です。選択肢3の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問37,確認済み
0604b-37-4,法令上、ボイラー(小型ボイラーを除く。)の変更検査を受けなければならない場合は、次のうちどれか。ただし、所轄労働基準監督署長が当該検査の必要がないと認めたボイラーではないものとする。選択肢4: ボイラーの水処理装置に変更を加えたとき。,×,元問題の正答選択肢は（2）です。選択肢4の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問37,確認済み
0604b-37-5,法令上、ボイラー(小型ボイラーを除く。)の変更検査を受けなければならない場合は、次のうちどれか。ただし、所轄労働基準監督署長が当該検査の必要がないと認めたボイラーではないものとする。選択肢5: ボイラー検査証の有効期間をこえて使用を休止しているボイラーをび使用しようとするとき。,×,元問題の正答選択肢は（2）です。選択肢5の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問37,確認済み
0604b-38-1,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、その内容が法令に定められていないものは次のうちどれか。選択肢1: 伝熱面積が50mを超える蒸気ボイラーには、安全弁を2個以上備えなければならない。,×,元問題の正答選択肢は（4）です。選択肢1の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問38,確認済み
0604b-38-2,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、その内容が法令に定められていないものは次のうちどれか。選択肢2: 貫流ボイラー以外の蒸気ボイラーの安全弁は、ボイラー本体の容易に検査できる位置に直接取り付け、かつ、弁軸を鉛直にしなければならない。,×,元問題の正答選択肢は（4）です。選択肢2の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問38,確認済み
0604b-38-3,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、その内容が法令に定められていないものは次のうちどれか。選択肢3: 貫流ボイラーに備える安全弁については、当該ボイラーの最大蒸発量以上の吹出し量のものを過熱器の出口付近に取り付けることができる。,×,元問題の正答選択肢は（4）です。選択肢3の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問38,確認済み
0604b-38-4,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、その内容が法令に定められていないものは次のうちどれか。選択肢4: 過熱器には、過熱器の出口付近に過熱器の圧力を設計圧力以下に保持することができる安全弁を備えなければならない。,○,元問題の正答選択肢は（4）です。選択肢4の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問38,確認済み
0604b-38-5,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、その内容が法令に定められていないものは次のうちどれか。選択肢5: 水の温度が120°Cを超える温水ボイラーには、内部の圧力を最高使用圧力以下に保持することができる安全弁を備えなければならない。,×,元問題の正答選択肢は（4）です。選択肢5の正誤を確認しましょう。,関係法令,令和6年4月,令和6年4月 問38,確認済み
